state,regional_division,population,article_title,revision_id,article_quality
Alabama,East South Central,"5,074,296","Satsuma, Alabama",1165900914.0,C
Alabama,East South Central,"5,074,296","Scottsboro, Alabama",1174635424.0,C
Alabama,East South Central,"5,074,296","Section, Alabama",1166230919.0,C
Alabama,East South Central,"5,074,296","Selma, Alabama",1143473983.0,C
Alabama,East South Central,"5,074,296","Sheffield, Alabama",1178910007.0,C
Alabama,East South Central,"5,074,296","Shiloh, DeKalb County, Alabama",1166231236.0,C
Alabama,East South Central,"5,074,296","Shorter, Alabama",1167174337.0,C
Alabama,East South Central,"5,074,296","Silas, Alabama",1166231326.0,C
Alabama,East South Central,"5,074,296","Silverhill, Alabama",1178521390.0,C
Alabama,East South Central,"5,074,296","Sipsey, Alabama",1166231394.0,Start
Alabama,East South Central,"5,074,296","Skyline, Alabama",1166231421.0,C
Alabama,East South Central,"5,074,296","Slocomb, Alabama",1165901938.0,Start
Alabama,East South Central,"5,074,296","Smiths Station, Alabama",1165901985.0,C
Alabama,East South Central,"5,074,296","Snead, Alabama",1166231481.0,Start
Alabama,East South Central,"5,074,296","Somerville, Alabama",1166231524.0,C
Alabama,East South Central,"5,074,296","South Vinemont, Alabama",1166329815.0,Start
Alabama,East South Central,"5,074,296","Southside, Alabama",1165902345.0,C
Alabama,East South Central,"5,074,296","Spanish Fort, Alabama",1178909983.0,C
Alabama,East South Central,"5,074,296","Springville, Alabama",1165902747.0,C
Alabama,East South Central,"5,074,296","Steele, Alabama",1166330411.0,C
Alabama,East South Central,"5,074,296","Stevenson, Alabama",1165903151.0,C
Alabama,East South Central,"5,074,296","Sulligent, Alabama",1165903367.0,C
Alabama,East South Central,"5,074,296","Sumiton, Alabama",1177623469.0,C
Alabama,East South Central,"5,074,296","Summerdale, Alabama",1166330782.0,C
Alabama,East South Central,"5,074,296","Susan Moore, Alabama",1166330933.0,C
Alabama,East South Central,"5,074,296","Sweet Water, Alabama",1170589664.0,GA
Alabama,East South Central,"5,074,296","Sylacauga, Alabama",1176796677.0,C
Alabama,East South Central,"5,074,296","Sylvan Springs, Alabama",1177624259.0,Start
Alabama,East South Central,"5,074,296","Sylvania, Alabama",1166331023.0,GA
Alabama,East South Central,"5,074,296","Talladega Springs, Alabama",1166331095.0,C
Alabama,East South Central,"5,074,296","Talladega, Alabama",1165903654.0,C
Alabama,East South Central,"5,074,296","Tallassee, Alabama",1151228134.0,C
Alabama,East South Central,"5,074,296","Tarrant, Alabama",1177783643.0,C
Alabama,East South Central,"5,074,296","Taylor, Alabama",1166331142.0,C
Alabama,East South Central,"5,074,296","Thomaston, Alabama",1166331276.0,C
Alabama,East South Central,"5,074,296","Thomasville, Alabama",1178846594.0,GA
Alabama,East South Central,"5,074,296","Thorsby, Alabama",1166331319.0,C
Alabama,East South Central,"5,074,296","Town Creek, Alabama",1166331496.0,C
Alabama,East South Central,"5,074,296","Toxey, Alabama",1166331527.0,Start
Alabama,East South Central,"5,074,296","Trafford, Alabama",1166331545.0,Start
Alabama,East South Central,"5,074,296","Triana, Alabama",1178614293.0,GA
Alabama,East South Central,"5,074,296","Trinity, Alabama",1166331634.0,C
Alabama,East South Central,"5,074,296","Troy, Alabama",1176314436.0,C
Alabama,East South Central,"5,074,296","Trussville, Alabama",1175000150.0,C
Alabama,East South Central,"5,074,296","Tuscaloosa, Alabama",1179478135.0,B
Alabama,East South Central,"5,074,296","Tuscumbia, Alabama",1178910105.0,GA
Alabama,East South Central,"5,074,296","Tuskegee, Alabama",1177701177.0,B
Alabama,East South Central,"5,074,296","Twin, Alabama",1175521846.0,Start
Alabama,East South Central,"5,074,296","Union Grove, Alabama",1166331875.0,C
Alabama,East South Central,"5,074,296","Union Springs, Alabama",1165905202.0,C
Alabama,East South Central,"5,074,296","Union, Alabama",1178295657.0,Start
Alabama,East South Central,"5,074,296","Uniontown, Alabama",1165905237.0,C
Alabama,East South Central,"5,074,296","Valley, Alabama",1165905995.0,C
Alabama,East South Central,"5,074,296","Valley Grande, Alabama",1165905981.0,C
Alabama,East South Central,"5,074,296","Valley Head, Alabama",1166331993.0,C
Alabama,East South Central,"5,074,296","Vance, Alabama",1166332037.0,C
Alabama,East South Central,"5,074,296","Vernon, Alabama",1165906151.0,C
Alabama,East South Central,"5,074,296","Vestavia Hills, Alabama",1165906191.0,C
Alabama,East South Central,"5,074,296","Vina, Alabama",1166332226.0,C
Alabama,East South Central,"5,074,296","Vincent, Alabama",1165906276.0,C
Alabama,East South Central,"5,074,296","Vredenburgh, Alabama",1166332292.0,Start
Alabama,East South Central,"5,074,296","Wadley, Alabama",1166332312.0,C
Alabama,East South Central,"5,074,296","Waldo, Alabama",1166332371.0,Start
Alabama,East South Central,"5,074,296","Walnut Grove, Alabama",1166332454.0,GA
Alabama,East South Central,"5,074,296","Warrior, Alabama",1170770819.0,C
Alabama,East South Central,"5,074,296","Waterloo, Alabama",1166332754.0,C
Alabama,East South Central,"5,074,296","Waverly, Alabama",1132854855.0,C
Alabama,East South Central,"5,074,296","Weaver, Alabama",1165906934.0,C
Alabama,East South Central,"5,074,296","Webb, Alabama",1166332930.0,Start
Alabama,East South Central,"5,074,296","Wedowee, Alabama",1172981633.0,C
Alabama,East South Central,"5,074,296","West Blocton, Alabama",1179078811.0,C
Alabama,East South Central,"5,074,296","West Jefferson, Alabama",1166333114.0,Start
Alabama,East South Central,"5,074,296","West Point, Alabama",1166333164.0,Start
Alabama,East South Central,"5,074,296","Westover, Alabama",1165907320.0,Start
Alabama,East South Central,"5,074,296","Wetumpka, Alabama",1176205749.0,GA
Alabama,East South Central,"5,074,296","White Hall, Alabama",1166333467.0,C
Alabama,East South Central,"5,074,296","Wilsonville, Alabama",1166333841.0,Start
Alabama,East South Central,"5,074,296","Wilton, Alabama",1166333844.0,Start
Alabama,East South Central,"5,074,296","Winfield, Alabama",1177270687.0,C
Alabama,East South Central,"5,074,296","Woodland, Alabama",1166334268.0,C
Alabama,East South Central,"5,074,296","Woodstock, Alabama",1166334349.0,C
Alabama,East South Central,"5,074,296","Woodville, Alabama",1166334382.0,C
Alabama,East South Central,"5,074,296","Yellow Bluff, Alabama",1166334559.0,Start
Alabama,East South Central,"5,074,296","York, Alabama",1171163639.0,C
Alaska,Pacific,"733,583","Adak, Alaska",1174701601.0,C
Alaska,Pacific,"733,583","Akhiok, Alaska",1176053029.0,C
Alaska,Pacific,"733,583","Akiak, Alaska",1165506221.0,C
Alaska,Pacific,"733,583","Akutan, Alaska",1174332990.0,C
Alaska,Pacific,"733,583","Alakanuk, Alaska",1174333044.0,C
Alaska,Pacific,"733,583","Aleknagik, Alaska",1174333266.0,C
Alaska,Pacific,"733,583","Allakaket, Alaska",1166985589.0,C
Alaska,Pacific,"733,583","Ambler, Alaska",1177436311.0,C
Alaska,Pacific,"733,583","Anaktuvuk Pass, Alaska",1177430380.0,GA
Alaska,Pacific,"733,583","Anchorage, Alaska",1179842698.0,B
Alaska,Pacific,"733,583","Anderson, Alaska",1165507165.0,C
Alaska,Pacific,"733,583","Angoon, Alaska",1174449377.0,C
Alaska,Pacific,"733,583","Aniak, Alaska",1174449433.0,GA
Alaska,Pacific,"733,583","Anvik, Alaska",1174449500.0,C
Alaska,Pacific,"733,583","Atka, Alaska",1174453521.0,C
Alaska,Pacific,"733,583","Atqasuk, Alaska",1175488757.0,C
Alaska,Pacific,"733,583","Bethel, Alaska",1175739311.0,C
Alaska,Pacific,"733,583","Bettles, Alaska",1165536061.0,GA
Alaska,Pacific,"733,583","Brevig Mission, Alaska",1178323045.0,C
Alaska,Pacific,"733,583","Buckland, Alaska",1165537531.0,C
Alaska,Pacific,"733,583","Chefornak, Alaska",1165539078.0,C
Alaska,Pacific,"733,583","Chevak, Alaska",1176908860.0,GA
Alaska,Pacific,"733,583","Chignik, Alaska",1174403364.0,C
Alaska,Pacific,"733,583","Chuathbaluk, Alaska",1165539392.0,C
Alaska,Pacific,"733,583","Clark's Point, Alaska",1165539523.0,Start
Alaska,Pacific,"733,583","Coffman Cove, Alaska",1165644646.0,C
Alaska,Pacific,"733,583","Cold Bay, Alaska",1173618968.0,C
Alaska,Pacific,"733,583","Cordova, Alaska",1179094111.0,C
Alaska,Pacific,"733,583","Craig, Alaska",1166077592.0,B
Alaska,Pacific,"733,583","Deering, Alaska",1165646491.0,C
Alaska,Pacific,"733,583","Delta Junction, Alaska",1173746973.0,C
Alaska,Pacific,"733,583","Dillingham, Alaska",1169781442.0,FA
Alaska,Pacific,"733,583","Diomede, Alaska",1180286497.0,GA
Alaska,Pacific,"733,583","Eagle, Alaska",1171521339.0,C
Alaska,Pacific,"733,583","Edna Bay, Alaska",1165647875.0,C
Alaska,Pacific,"733,583","Eek, Alaska",1165647899.0,C
Alaska,Pacific,"733,583","Egegik, Alaska",1165647916.0,C
Alaska,Pacific,"733,583","Ekwok, Alaska",1165647928.0,Start
Alaska,Pacific,"733,583","Elim, Alaska",1178323179.0,GA
Alaska,Pacific,"733,583","Emmonak, Alaska",1165650698.0,C
Alaska,Pacific,"733,583","Fairbanks, Alaska",1177325246.0,B
Alaska,Pacific,"733,583","False Pass, Alaska",1160192738.0,C
Alaska,Pacific,"733,583","Fort Yukon, Alaska",1169729372.0,C
Alaska,Pacific,"733,583","Galena, Alaska",1175614529.0,C
Alaska,Pacific,"733,583","Gambell, Alaska",1178323433.0,GA
Alaska,Pacific,"733,583","Golovin, Alaska",1178323552.0,C
Alaska,Pacific,"733,583","Goodnews Bay, Alaska",1165748224.0,C
Alaska,Pacific,"733,583","Grayling, Alaska",1165748594.0,Start
Alaska,Pacific,"733,583","Gustavus, Alaska",1177369669.0,GA
Alaska,Pacific,"733,583","Holy Cross, Alaska",1179078829.0,Start
Alaska,Pacific,"733,583","Homer, Alaska",1177395894.0,GA
Alaska,Pacific,"733,583","Hoonah, Alaska",1165750344.0,GA
Alaska,Pacific,"733,583","Hooper Bay, Alaska",1165750347.0,C
Alaska,Pacific,"733,583","Houston, Alaska",1165750463.0,C
Alaska,Pacific,"733,583","Hughes, Alaska",1165750555.0,Start
Alaska,Pacific,"733,583","Huslia, Alaska",1174931151.0,GA
Alaska,Pacific,"733,583","Hydaburg, Alaska",1165750723.0,GA
Alaska,Pacific,"733,583","Juneau, Alaska",1180301476.0,C
Alaska,Pacific,"733,583","Kachemak, Alaska",1165751412.0,GA
Alaska,Pacific,"733,583","Kake, Alaska",1151995274.0,C
Alaska,Pacific,"733,583","Kaktovik, Alaska",1167643705.0,C
Alaska,Pacific,"733,583","Kaltag, Alaska",1165751831.0,C
Alaska,Pacific,"733,583","Kasaan, Alaska",1165751881.0,GA
Alaska,Pacific,"733,583","Kenai, Alaska",1179083176.0,GA
Alaska,Pacific,"733,583","Ketchikan, Alaska",1178738064.0,GA
Alaska,Pacific,"733,583","Kiana, Alaska",1165752156.0,C
Alaska,Pacific,"733,583","King Cove, Alaska",1165752232.0,GA
Alaska,Pacific,"733,583","Kivalina, Alaska",1167306947.0,GA
Alaska,Pacific,"733,583","Klawock, Alaska",1165752344.0,C
Alaska,Pacific,"733,583","Kobuk, Alaska",1165752375.0,C
Alaska,Pacific,"733,583","Kodiak, Alaska",1179271887.0,GA
Alaska,Pacific,"733,583","Kotlik, Alaska",1165752392.0,C
Alaska,Pacific,"733,583","Kotzebue, Alaska",1174601049.0,GA
Alaska,Pacific,"733,583","Koyuk, Alaska",1178323608.0,Start
Alaska,Pacific,"733,583","Koyukuk, Alaska",1165752404.0,C
Alaska,Pacific,"733,583","Kupreanof, Alaska",1165752424.0,Start
Alaska,Pacific,"733,583","Kwethluk, Alaska",1165752432.0,C
Alaska,Pacific,"733,583","Larsen Bay, Alaska",1165889278.0,Start
Alaska,Pacific,"733,583","Lower Kalskag, Alaska",1165891507.0,Start
Alaska,Pacific,"733,583","Manokotak, Alaska",1165892011.0,C
Alaska,Pacific,"733,583","Marshall, Alaska",1165892419.0,C
Alaska,Pacific,"733,583","McGrath, Alaska",1165892805.0,GA
Alaska,Pacific,"733,583","Mekoryuk, Alaska",1165893071.0,C
Alaska,Pacific,"733,583","Mountain Village, Alaska",1165894670.0,Start
Alaska,Pacific,"733,583","Napakiak, Alaska",1165894869.0,C
Alaska,Pacific,"733,583","Napaskiak, Alaska",1165894871.0,C
Alaska,Pacific,"733,583","Nenana, Alaska",1180165147.0,C
Alaska,Pacific,"733,583","New Stuyahok, Alaska",1165895355.0,C
Alaska,Pacific,"733,583","Newhalen, Alaska",1165895462.0,Start
Alaska,Pacific,"733,583","Nightmute, Alaska",1165895575.0,C
Alaska,Pacific,"733,583","Nikolai, Alaska",1165895576.0,Start
Alaska,Pacific,"733,583","Nome, Alaska",1180266901.0,B
Alaska,Pacific,"733,583","Nondalton, Alaska",1170380383.0,C
Alaska,Pacific,"733,583","Noorvik, Alaska",1165895660.0,C
Alaska,Pacific,"733,583","North Pole, Alaska",1171106754.0,GA
Alaska,Pacific,"733,583","Nuiqsut, Alaska",1177353920.0,C
Alaska,Pacific,"733,583","Nulato, Alaska",1165896076.0,C
Alaska,Pacific,"733,583","Nunam Iqua, Alaska",1165896079.0,Start
Alaska,Pacific,"733,583","Nunapitchuk, Alaska",1177372546.0,C
Alaska,Pacific,"733,583","Old Harbor, Alaska",1165896477.0,C
Alaska,Pacific,"733,583","Ouzinkie, Alaska",1178021269.0,C
Alaska,Pacific,"733,583","Palmer, Alaska",1178249435.0,C
Alaska,Pacific,"733,583","Pelican, Alaska",1169144269.0,C
Alaska,Pacific,"733,583","Pilot Point, Alaska",1165897826.0,C
Alaska,Pacific,"733,583","Pilot Station, Alaska",1165897836.0,Start
Alaska,Pacific,"733,583","Platinum, Alaska",1176310844.0,GA
Alaska,Pacific,"733,583","Point Hope, Alaska",1175174815.0,C
Alaska,Pacific,"733,583","Port Alexander, Alaska",1165898418.0,C
Alaska,Pacific,"733,583","Port Heiden, Alaska",1176004478.0,Start
Alaska,Pacific,"733,583","Port Lions, Alaska",1165898446.0,C
Alaska,Pacific,"733,583","Quinhagak, Alaska",1172626458.0,GA
Alaska,Pacific,"733,583","Ruby, Alaska",1165900403.0,C
Alaska,Pacific,"733,583","Russian Mission, Alaska",1165900513.0,C
Alaska,Pacific,"733,583","Saint Paul, Alaska",16043073.0,Stub
Alaska,Pacific,"733,583","Sand Point, Alaska",1175877401.0,GA
Alaska,Pacific,"733,583","Savoonga, Alaska",1178323891.0,C
Alaska,Pacific,"733,583","Saxman, Alaska",1167268500.0,Start
Alaska,Pacific,"733,583","Scammon Bay, Alaska",1165900948.0,C
Alaska,Pacific,"733,583","Selawik, Alaska",1165901173.0,C
Alaska,Pacific,"733,583","Seldovia, Alaska",1168917631.0,C
Alaska,Pacific,"733,583","Seward, Alaska",1165901331.0,GA
Alaska,Pacific,"733,583","Shageluk, Alaska",1165901362.0,Start
Alaska,Pacific,"733,583","Shaktoolik, Alaska",1178324004.0,C
Alaska,Pacific,"733,583","Shishmaref, Alaska",1179637642.0,C
Alaska,Pacific,"733,583","Shungnak, Alaska",1165901710.0,C
Alaska,Pacific,"733,583","Sitka, Alaska",1178737193.0,GA
Alaska,Pacific,"733,583","Soldotna, Alaska",1178626084.0,B
Alaska,Pacific,"733,583","St. George, Alaska",1165902860.0,C
Alaska,Pacific,"733,583","St. Mary's, Alaska",1165902930.0,C
Alaska,Pacific,"733,583","St. Michael, Alaska",1179637630.0,C
Alaska,Pacific,"733,583","Stebbins, Alaska",1178324371.0,C
Alaska,Pacific,"733,583","Tanana, Alaska",1165903695.0,GA
Alaska,Pacific,"733,583","Teller, Alaska",1178324450.0,C
Alaska,Pacific,"733,583","Tenakee Springs, Alaska",1160022935.0,C
Alaska,Pacific,"733,583","Thorne Bay, Alaska",1165904083.0,C
Alaska,Pacific,"733,583","Togiak, Alaska",1165904528.0,C
Alaska,Pacific,"733,583","Toksook Bay, Alaska",1165904534.0,C
Alaska,Pacific,"733,583","Unalakleet, Alaska",1179637652.0,C
Alaska,Pacific,"733,583","Unalaska, Alaska",1176638051.0,B
Alaska,Pacific,"733,583","Upper Kalskag, Alaska",1166366344.0,Start
Alaska,Pacific,"733,583",Utqiaġvik,1134590975.0,Stub
Alaska,Pacific,"733,583","Valdez, Alaska",1177025566.0,B
Alaska,Pacific,"733,583","Wainwright, Alaska",1168069408.0,C
Alaska,Pacific,"733,583","Wales, Alaska",1178324810.0,C
Alaska,Pacific,"733,583","Wasilla, Alaska",1162414873.0,GA
Alaska,Pacific,"733,583","Whale Pass, Alaska",1166367587.0,Start
Alaska,Pacific,"733,583","White Mountain, Alaska",1178324863.0,C
Alaska,Pacific,"733,583","Whittier, Alaska",1180207100.0,GA
Alaska,Pacific,"733,583","Wrangell, Alaska",1178736535.0,B
Arizona,Mountain,"7,359,197","Apache Junction, Arizona",1172275090.0,C
Arizona,Mountain,"7,359,197","Avondale, Arizona",1172274660.0,GA
Arizona,Mountain,"7,359,197","Benson, Arizona",1177264416.0,C
Arizona,Mountain,"7,359,197","Bisbee, Arizona",1179974772.0,C
Arizona,Mountain,"7,359,197","Buckeye, Arizona",1179549390.0,C
Arizona,Mountain,"7,359,197","Bullhead City, Arizona",1179668677.0,B
Arizona,Mountain,"7,359,197","Camp Verde, Arizona",1172004828.0,C
Arizona,Mountain,"7,359,197","Carefree, Arizona",1160780528.0,GA
Arizona,Mountain,"7,359,197","Casa Grande, Arizona",1158938630.0,C
Arizona,Mountain,"7,359,197","Cave Creek, Arizona",1160299409.0,C
Arizona,Mountain,"7,359,197","Chandler, Arizona",1179696082.0,C
Arizona,Mountain,"7,359,197","Chino Valley, Arizona",1165071501.0,C
Arizona,Mountain,"7,359,197","Clarkdale, Arizona",1179793089.0,GA
Arizona,Mountain,"7,359,197","Clifton, Arizona",1166754568.0,C
Arizona,Mountain,"7,359,197","Colorado City, Arizona",1169856603.0,C
Arizona,Mountain,"7,359,197","Coolidge, Arizona",1176316536.0,GA
Arizona,Mountain,"7,359,197","Cottonwood, Arizona",1165645327.0,C
Arizona,Mountain,"7,359,197","Dewey-Humboldt, Arizona",875227915.0,Stub
Arizona,Mountain,"7,359,197","Douglas, Arizona",1179839136.0,C
