lastrevid,prediction
1159232926,C
1174762120,C
1166207969,C
1175262649,GA
1166210130,GA
1170789494,GA
1176607080,C
1166230944,C
1166231424,C
1172671511,FA
1175860243,C
1165507406,C
1179977387,B
1179727373,FA
1165749960,C
1176503403,C
1171061456,GA
1176588682,GA
1174832051,GA
1166069473,C
1165891723,C
1165537988,C
1168319061,C
1170512910,GA
1174717712,C
1178199176,C
1170726271,Start
1165902726,C
1166016408,C
1165749125,GA
1165752144,GA
1179745747,GA
1176386332,GA
1169197249,C
1165644632,GA
1165644625,B
1169937850,C
1177486307,C
1166206698,C
1175893568,B
1177981920,C
1177422335,C
1172440457,C
1166210869,Start
1176899808,C
1178300318,B
1178149665,B
1177275781,C
1176910108,C
1177434475,C
1177434507,GA
1175301584,C
1179496933,C
1177367722,B
1179474029,B
1175355336,C
1174994841,GA
1179549787,B
1175013683,GA
1174998038,C
1177374306,GA
1175011686,GA
1177295064,GA
1179286314,C
1177436532,GA
1174997159,GA
1180306395,GA
1176659461,C
1175338339,C
1175331535,C
1178301634,B
1180323300,B
1174998738,C
1177281973,GA
1174996011,GA
1169528215,C
1177379595,B
1176742065,C
1165909797,C
1165536427,C
1179635647,GA
1168420264,C
1168420870,C
1166211144,Start
1169357919,GA
1175294679,C
1180312245,C
1176602628,C
1174913944,GA
1174087836,C
1173447610,C
1173051641,Start
1176666819,C
1168420952,C
1168556268,C
1168421267,C
1169566273,C
1177044236,B
1166015630,C
1176022193,C
1166554086,C
1166206901,C
1180358717,C
1171166460,GA
1165538424,GA
1175497067,C
1166180000,C
1173303070,GA
1173510088,GA
1179542079,GA
1165899018,GA
1166015320,C
1173077593,C
1165904804,C
1177857695,C
1167921112,C
1173821878,C
1165751080,C
1176915120,GA
1166333493,GA
1167150915,C
1165906816,C
1171166674,GA
1165644399,C
1166282448,C
1167160559,GA
1173363386,C
1169996630,C
1177919876,C
1165536620,C
1166067839,Start
1166209636,Start
1166229213,C
1166333380,GA
1165746825,GA
1166210564,Start
1179834582,C
1180398760,GA
1165909681,Start
1166015103,Start
1166017115,C
1166018930,Start
1165748310,GA
1173939736,Start
1166180067,Start
1156580257,C
1177864925,C
1176601232,C
1177865559,Start
1170707547,C
1166207261,C
1167152854,C
1166291023,C
1164399034,C
1165747491,C
1174006617,GA
1166181453,GA
1166182759,GA
1165889826,GA
1165892568,C
1165893683,C
1180301872,GA
1169529801,C
1165903740,C
1165905119,C
1134462890,C
1175700640,C
1177484960,GA
1179064578,B
1166068510,C
1178602148,B
1173077416,C
1178839405,GA
1173190178,GA
1167159566,C
1175294199,C
1179816771,C
1174436855,Start
1165537145,C
1179127440,C
1166205691,GA
1165891770,C
1177368046,C
1178615744,B
1169069659,C
1177412790,C
1177252479,GA
1177458086,C
1165509121,C
1179838419,C
1166207337,C
1177229732,C
1180019120,C
1167177415,GA
1169543767,C
1166210093,C
1166231030,C
1166493750,C
1178546238,GA
1180199016,GA
1178685201,GA
1178705272,C
1177779034,GA
1179466972,GA
1179179305,B
1178714543,C
1180337948,GA
1178547613,C
1180408202,GA
1180028369,C
1179468337,C
1178687550,GA
1179457359,C
1179170898,C
1180358932,B
1179140984,C
1178707332,B
1179182349,C
1178430140,C
1170615442,C
1178562529,C
1178715609,C
1180134932,GA
1179460797,GA
1178549476,C
1179591833,C
1179193716,C
1179189250,C
1179458737,C
1172589922,C
1165752139,C
1165889573,GA
1176169787,C
1168420128,C
1178601143,C
1168421192,C
1166017994,C
1171177230,C
1169789354,B
1168207812,GA
1165889334,C
1170413964,C
1170227098,C
1175716699,C
1165906003,C
1165896449,C
1173494895,GA
1177962884,C
1176209204,C
1176396961,GA
1165647835,C
1174364624,C
1171066864,C
1166210013,GA
1165896320,GA
1166494744,C
1179712292,C
1177860252,C
1169750322,C
1180182523,GA
1179768056,C
1179636673,B
1179778345,GA
1179902082,GA
1179770838,C
1179686950,GA
1179779756,GA
1179767756,GA
1179902854,C
1179685760,GA
1179903564,GA
1179775093,GA
1179638869,C
1179638375,GA
1179637566,C
1179689242,FA
1179646128,GA
1179772047,GA
1179774175,GA
1179774766,GA
1179654123,GA
1179644082,C
1179779521,C
1179636517,C
1179754623,FA
1179642060,C
1179653691,C
1179688617,FA
1179646609,GA
1179766604,C
1179636871,C
1179770535,GA
1179637090,C
1179767222,GA
1179657908,B
1173042622,C
1166493341,C
1167144136,C
1165900705,GA
1153515054,GA
1177067063,C
1166158869,C
1165509097,Start
1166697404,Start
1166015334,Start
1173040753,B
1175893779,B
1165748907,GA
1176651501,C
1166181661,C
1157317326,C
1175118326,C
1173184379,C
1166209768,Start
1165896517,GA
1177954749,GA
1166229686,Start
1166229689,C
1173481281,C
1177416696,C
1165902270,C
1174024022,GA
1176785281,C
1165904793,C
1165507967,GA
1177382731,FA
1172529995,GA
1166067125,GA
1165647514,C
1165747201,GA
1174732050,C
1164913841,GA
1167137053,C
1166181036,GA
1166493175,GA
1166205310,C
1177257994,C
1178883493,B
1165894709,GA
1165898323,C
1174602400,GA
1165645538,GA
1167157916,C
1173334513,C
1166229205,Start
1166332979,C
1163868304,C
1167606377,C
1178806320,GA
1177386047,GA
1179779968,B
1179737230,C
1178803800,C
1178480470,C
1172618225,C
1170396288,C
1172196121,C
1178436490,C
1165908146,C
1179414278,GA
1177185147,C
1177337321,C
1166330228,Start
1165537790,C
1165538793,GA
1165644721,C
1165906954,Start
1166493120,GA
1166016197,C
1177358918,C
1180181995,C
1161946376,C
1166229542,C
1172480716,B
1166334434,GA
1165646291,C
1177895690,C
1166493270,C
1178002932,FA
1175731997,C
1166493394,C
1165752703,Start
1178202962,C
1178255854,C
1165896699,C
1166493989,C
1166211309,C
1172833454,C
1166494498,C
1165902156,C
1172570177,C
1172917226,C
1178159342,C
1178917570,C
1166211045,C
1167160805,C
1165539335,C
1166067439,C
1165906155,C
1166332853,C
1166646738,C
1165748349,Start
1166330922,Start
1165897422,C
1169852819,C
1165506533,C
1165895499,C
1178031660,C
1165909803,GA
1173300179,C
1165747980,C
1166181310,GA
1173036240,C
1166207273,GA
1165507896,C
1179176511,GA
1177440193,GA
1166017271,Start
1165903097,Start
1180411156,C
1165502646,C
1165650659,C
1165650873,C
1170352112,C
1166331151,C
1175613679,C
1176402799,C
1167594382,C
1166067727,GA
1170857876,C
1165899242,C
1175078982,B
1165506482,C
1179432771,C
1177112508,C
1179808682,C
1165508514,Start
1165894411,C
1165897369,C
1165899039,C
1165897481,GA
1179335293,C
1168590125,C
1166229263,C
1166229716,Start
1168455996,C
1165536507,Start
1166069439,Start
1165752151,Start
1179678661,C
1165900896,C
1165906234,C
1165747018,C
1165750997,C
1165751164,GA
1167090196,C
1165647855,C
1179216254,C
1165894264,C
1165752247,C
1141836042,C
1165908301,GA
1179808761,C
1166229492,C
1176253533,C
1172047395,C
1175271085,GA
1165894630,GA
1166230251,C
1176438944,C
1174809433,B
1166333581,GA
1165747211,C
1167176591,GA
1177111268,C
1176973920,Start
1165536413,Start
1178601576,B
1172602126,C
1165898477,C
1166331338,C
1175247443,C
1166332144,C
1165645885,C
1166206522,C
1179443578,C
1165903418,C
1171372028,GA
1178343197,C
1165750248,Start
1165895019,C
1165906444,GA
1180226737,C
1166015938,C
1166015913,C
1177796583,C
1169093236,B
1177040037,C
1177370629,C
1165752678,C
1165891465,C
1173908964,C
1165899848,C
1166014476,C
1166067078,Start
1109191721,Start
1179808821,C
1166760529,C
1178557368,C
1171797191,C
1175374581,C
1178556949,GA
1177167991,C
1165506851,Start
1165537449,C
1177635029,C
1165895542,C
1166015481,GA
1165646972,Start
1166067626,Start
1166068905,C
1171008906,C
1165895700,Start
1165896613,Start
1178412445,C
1165749233,C
1168374078,C
1166017483,Start
1166205776,C
1166329877,C
1172698705,C
1166180462,C
1166208537,C
1174225773,C
1165897104,C
1165901278,C
1177771247,C
1166331749,Start
1165899907,C
1166014401,C
1175856976,C
1153014159,C
1173221323,C
1165507860,Start
1173754784,C
1178991856,GA
1165644441,GA
1106263514,C
1175829049,C
1169488539,C
1179004647,C
1165647032,C
1165906617,GA
1161073473,C
1165897863,C
1169604028,B
1175713815,C
1165539066,Start
1166017785,Start
1170691793,C
1170547109,C
1166229787,GA
1166016929,C
1166067003,GA
1176326411,GA
1165897875,GA
1165905131,C
1167916923,C
1177187499,B
1175838079,C
1178976825,C
1167090579,GA
1168039561,GA
1165748955,C
1165899723,GA
1177564744,C
1165536752,C
1154796349,C
1176950695,C
1165747684,Start
1165896088,C
1165896176,C
1165903180,GA
1165903415,GA
1174502973,C
1165905036,C
1165509214,C
1165539625,C
1165645961,GA
1165748973,C
1172249922,C
1172260062,C
1172520773,GA
1166016476,C
1178733028,C
1180002767,C
1166331825,C
1166334417,Start
1165538653,C
1178095250,B
1180024362,C
1165538201,C
1179907600,C
1176390424,GA
1165889446,C
1166207138,C
1165900396,C
1179349684,C
1146424883,C
1172341988,C
1176700609,C
1175712919,C
1177719684,C
1165905163,C
1165647634,C
1177648541,C
1165647791,Start
1165747928,C
1166208095,GA
1179019149,GA
1173382154,C
1165746654,C
1165898093,GA
1167502856,GA
1166229763,C
1175371412,C
1165907444,GA
1179846957,C
1166231337,GA
1165905194,C
1165907483,GA
1165908443,C
1165535964,C
1171494776,GA
1176674434,GA
1176524296,C
1174586419,C
1179871965,C
1175733133,C
1165891192,C
1178283780,C
1146546205,C
1174393720,C
1177845588,GA
1175326691,GA
1175908235,C
1165645199,C
1173839775,GA
1166208676,GA
1166331098,C
1166018167,GA
1177257969,GA
1179807732,C
1165896268,C
1165902366,C
1169732429,C
1165903657,C
1165906362,C
1165749074,C
1166211383,C
1167502147,C
1166332869,C
1165907205,C
1166016079,Start
1180281309,C
1166017585,C
1176791536,C
1157062615,C
1167199106,C
1177688204,C
1179293637,C
1165538828,C
1148081946,C
1175950115,C
1165896314,C
1176051023,GA
1174332725,GA
1165750432,GA
1179808258,C
1165895550,C
1168881829,GA
1166331101,GA
1144112374,C
1166231052,C
1165646719,C
1168774722,C
1165508146,Start
1166015097,Start
1178863008,C
1165903064,GA
1165906374,Start
1165908523,C
1165893514,GA
1176950353,C
1176950509,C
1165748585,C
1019560872,Stub
1165909655,C
1165508415,C
1165893555,Start
1179807973,C
1166016976,Start
1166066793,C
1179807466,C
1165647285,C
1165647627,C
1166208367,Start
1177173549,GA
1165920645,C
1165901990,C
1165506480,C
1166453387,Start
1111378304,C
1179807539,C
1165893390,C
1165899564,Start
1165906558,GA
1179807652,C
1166779669,GA
1166066415,C
1165748983,GA
1166792158,GA
1165899443,GA
1178009590,B
1172727270,C
1165750760,C
1165892443,C
1165894034,C
1165896432,C
1165538360,C
1165644673,C
1165644959,C
1142847134,GA
1165750578,C
1165750768,C
1167065988,C
1166066513,GA
1173187053,C
1151362516,C
1158255427,GA
1169216248,C
1166206256,GA
1135417843,C
1165891926,GA
1135425845,C
1165908337,GA
1170768155,C
1165508217,C
1151999628,C
1165893063,C
1165897452,GA
1179011293,C
1165645813,GA
1165747169,C
1165506183,GA
1166369939,GA
1166180977,GA
1165924885,C
1166331133,C
1165905949,GA
1174264478,GA
1166016026,GA
1176980893,GA
1171180393,C
1165900540,C
1168613945,C
1166067858,GA
1179957475,B
1178417826,C
1165892024,Start
1166209420,Start
1165896962,C
1165898513,C
1176284050,C
1166015740,C
1166209732,C
1166332808,C
1165507577,Start
1171097700,C
1165890130,C
1166207213,C
1165536888,Start
1172046455,C
1165750121,C
1165537858,C
1165747230,C
1165751083,C
1166331089,C
1173548393,C
1165896378,C
1165897338,C
1167265069,C
1166018686,C
1165892992,Start
1165893873,Start
1165907728,C
1171167257,C
1175539641,C
1176105072,C
1170231952,C
1165749467,C
1179389031,GA
1178673898,C
1165644186,C
1165646903,C
1167134139,C
1165901909,GA
1166331351,C
1177791529,C
1165901547,C
1178960807,C
1165650497,C
1165750103,Start
1166209505,Start
1165896541,Start
1166230163,Start
1165903575,C
1167298997,GA
1166181735,C
1165018400,GA
1166210560,C
1165903463,Start
1166014825,Start
1178446426,C
1180371378,C
1165899614,GA
1178071291,C
1167578712,C
1165890027,Start
1167788723,GA
1166069134,C
1166182118,C
1165903640,C
1165908380,C
1165645504,C
1165901410,C
1167949793,Start
1165644768,Start
1175294081,C
1165891915,C
1165899416,C
1165537809,C
1166229781,C
1171584023,C
1165891600,Start
1165901000,C
1166016399,Start
1165646226,C
1166210989,C
1166230747,C
1165536671,C
1165645119,C
1166210157,Start
1165904047,C
1172563386,C
1179253431,Start
1165891700,C
1165900868,C
1166180936,GA
1174063257,C
1165902115,Start
1165750157,C
1178489100,C
1172583463,C
1165899301,Start
1173010550,C
1166066368,C
1165751142,Start
1178680594,C
1172277349,C
1166334549,Start
1177846925,C
1165752574,C
1165891328,Start
1165900324,C
1166015616,Start
1166069552,C
1171567017,C
1165893955,C
1166332459,Start
1166017032,Start
1165896016,Start
1165906636,C
1165646211,C
1166066547,C
1166180568,C
1165896325,C
1166229880,Start
1175862219,C
1175669467,C
1175978822,C
1166210241,C
1165901087,Start
1165506253,C
1165748126,Start
1173580782,C
1174678901,C
1166018353,C
1178637190,GA
1165904983,GA
1114231765,GA
1166211417,C
1165898002,GA
1165899931,C
1166229625,Start
1166331357,C
1175266719,C
1165748252,Start
1165750934,Start
1166181774,Start
1166850585,Start
1166331468,GA
1165898594,C
1166330830,C
1166987781,C
1165906669,C
1156253283,GA
1109190284,C
1109192064,C
1166425185,Start
1111378453,Start
1111379470,C
1111379485,C
1177519538,C
1111379491,C
1130365813,C
1176176717,GA
1146003215,C
1111380910,C
1166425360,C
1136757968,C
1164779708,C
1111383306,C
1159393691,C
1129118160,GA
1170699509,GA
1111384575,C
1129337183,C
1174554670,GA
1111394183,C
1112673139,C
1112673166,C
1112675756,C
1113281451,Start
1169017506,C
1114902521,GA
1170130284,C
1112676819,Start
1112677152,Start
1112679843,C
1166426411,GA
1113923772,C
1176176424,GA
1120214408,C
1174436358,GA
1159437807,GA
1163011427,C
1137030562,GA
1173366185,GA
1153547445,C
1111383526,C
1135556695,C
1111390545,GA
1159321771,GA
1176354164,C
1112849108,Start
1167674379,Start
1173746097,GA
1155754178,GA
1163785132,GA
1113923816,GA
1117249352,C
1132153936,C
1113923906,GA
1136756000,Start
1115736388,C
1173103858,C
1111378813,C
1177245005,C
1150950737,Start
1111383345,C
1155590220,GA
1175837448,C
1111384512,C
1111385700,Start
1176837080,GA
1155589789,C
1152017531,C
1179897040,GA
1167646638,C
1162312232,C
1111378416,C
1111378576,Start
1174511026,C
1180019988,C
1169925896,C
1111383462,GA
1153170867,C
1170722915,C
1176779379,Start
1179275252,GA
1137213585,GA
1175249220,GA
1175247908,Start
1111390531,C
1169909021,C
1140157592,C
1159837706,C
1135556932,Start
1113923756,Start
1167651212,C
1166269694,C
1146110777,C
1178845572,C
1179989059,C
1177206117,C
1176059087,C
1165895305,GA
1165507470,C
1180408871,C
1165647137,C
1111381885,C
1165889401,C
1165892734,C
1180174222,C
1165536417,C
1165747850,C
1165894110,C
1180391410,C
1165902818,C
1165898230,C
1165902913,C
1165903950,C
1171168330,C
1173861548,C
1168275248,C
1171480003,GA
1176131564,C
1171362194,C
1159610521,GA
1165538308,GA
1176049985,C
1174002553,C
1176832507,B
1165645719,C
1165750426,GA
1165750750,GA
1165898014,C
1165539521,C
1165647096,C
1171098806,C
1165750367,C
1165752384,C
1165896518,C
1176173848,C
1174217055,C
1172576363,C
1171905818,C
1179988859,C
1165750857,C
1165750927,Start
1165899786,C
1165903533,C
1165905089,C
1172575780,GA
1032509578,C
1166376680,GA
1178259247,Start
1165894170,Start
1171207553,C
1180173704,C
1165748726,C
1170697612,C
1176170565,C
1179988980,B
1169598925,C
1165897281,C
1165907598,C
1165508317,C
1161294763,C
1169797129,C
1165506334,C
1177436596,GA
1179727565,C
1168744492,C
1180276294,C
1165647258,C
1165902387,C
1171739793,GA
1165896771,GA
1165897784,C
1165906995,C
1165538930,GA
1165644193,C
1165891406,Start
1165891734,C
1180001871,GA
1175437043,C
1165894647,GA
1165644409,C
1166425135,C
1165747326,C
1165896966,C
1172626043,GA
1165907303,C
1165507686,C
1165647221,C
1165750946,C
1165895449,C
1165897223,Start
1168223020,GA
1165903976,Start
1179987797,Start
1165650689,C
1180376939,C
1165748207,GA
1165748976,GA
1165907064,C
1165645328,C
1165746845,GA
1165748484,C
1165751840,GA
1165752382,GA
1165899710,GA
1165903194,GA
1165907450,C
1166425266,C
1165890102,C
1165893150,C
1165894700,C
1168925882,C
1165899910,C
1165647773,C
1173861782,C
1166939633,C
1179739995,C
1178256803,FA
1165645994,C
1165746867,C
1174367130,C
1170575974,C
1177906547,C
1165749482,GA
1165750547,GA
1165899216,C
1165902416,C
1165908488,C
1165536701,GA
1165646401,GA
1165747807,GA
1165751391,GA
1165751992,C
1165896638,C
1173821450,GA
1177465576,C
1165889634,C
1165900663,C
1165645456,GA
1172758051,C
1177480691,C
1165907944,GA
1165646886,Start
1167451270,C
1175525686,GA
1177863998,GA
1165903358,C
1169505254,Start
1169482716,C
1169482425,C
1169482696,C
1169434745,C
1165645807,C
1165889241,C
1165897438,Start
1165891872,C
1176133464,C
1157358517,C
1165892455,C
1165747494,C
1165895321,C
1165897395,C
1167788239,C
1165899997,C
1166321203,GA
1172454574,GA
1165896834,C
1171801830,C
1165901950,C
1171375022,B
1173161586,C
1176552295,C
1165903978,C
1165906205,C
1173868819,C
1165538589,GA
1165746902,C
1165749178,C
1166950673,C
1175555303,C
1169484782,C
1176847853,GA
1165538527,C
1165647007,C
1176134873,GA
1165538033,C
1176171121,C
1169769720,C
1166797887,C
1166696813,C
1166755665,C
1166757135,C
1162503689,C
1166182710,Start
1167317176,C
1167317504,C
1167321970,C
1167341878,C
1167458443,C
1167496727,C
1179719362,B
1167741292,C
1173614231,B
1166990585,C
1162678459,GA
1177093680,C
1166852463,C
1162678944,B
1167289985,C
1176470633,C
1167425468,C
1167456970,C
1167495394,C
1167497676,C
1167673225,C
1173174970,GA
1167622823,GA
1166688903,C
1172892689,Start
1165891472,C
1177673191,C
1167683195,C
1167347712,Start
1174117695,C
1167506574,C
1167743048,C
1166485040,C
1179979853,C
1166637191,GA
1166695033,C
1177687652,C
1166852986,C
1177340571,Start
1167292154,C
1177691590,C
1167333647,Start
1167739826,C
1167344495,C
1176762322,Start
1167395045,C
1167424827,C
1165898778,C
1167669454,C
1167670724,C
1177691388,C
1167683393,C
1167777353,Start
1167844572,Start
1166534570,C
1166635693,C
1163363914,C
1167132861,GA
1167288233,C
1171380797,C
1165752927,C
1167343770,C
1179506136,C
1179507333,C
1167670368,Start
1167682371,GA
1166484804,Start
1176767701,Start
1176767837,C
1175769911,Start
1165906324,C
1166385071,C
1166630525,Start
1179343927,C
1179872600,B
1167015090,C
1176941886,C
1176822776,C
1167155021,C
1163613528,C
1167321696,Start
1167323503,C
1172484176,C
1167424650,C
1167493781,Start
1167495102,Start
1164237051,C
1168607777,C
1167666354,C
1168043311,C
1167671979,C
1178598992,C
1167682226,Start
1176380441,C
1179666247,C
1173767272,C
1166636899,Start
1166992464,C
1167134127,C
1167179864,Start
1167290393,C
1167347305,C
1167392154,C
1176411041,C
1167455833,Start
1167456767,C
1165897122,C
1167678373,B
1171686795,GA
1167684349,Start
1165538533,C
1165488029,C
1166436250,C
1167840387,C
1166696491,C
1174913220,C
1167177689,Start
1178350381,C
1167666480,Start
1167075675,C
1167076393,C
1178147291,C
1167562087,C
1167562134,C
1167394633,C
1167076109,GA
1178245158,C
1167562185,C
1167562243,C
1167562753,C
1167562788,Start
1167562841,GA
1167076232,GA
1167076352,Start
1168060594,C
1179392651,C
1168060643,C
1168060683,C
1173869065,C
1168060546,C
1173398414,C
1179598841,C
1179599513,GA
1177237085,C
1169218544,C
1169344672,C
1173398010,C
1179647481,C
1179075356,C
1179650190,B
1175671624,B
1169344887,GA
1178412498,C
1179650655,C
1180361088,FA
1168061457,C
1169514941,C
1176024058,C
1174233733,GA
1173398610,C
1172670874,C
1177679990,C
1179649556,C
1168061708,C
1168383541,C
1180202565,C
1169515260,C
1179644520,B
1177481742,C
1173398701,C
